ëŒäOèÿåîìäéëÅyãèèZé“Ç…ÇÊÇÈéÊìæÅEèàï™Åz,,,,,,,,,,,,,,ëŒì‡èÿåîìäéëÅyîÒãèèZé“Ç…ÇÊÇÈéÊìæÅEèàï™Åz,,,,,,,,,,,è¨åv,çáåv
Portfolio Investment Assets,,,,,,,,,,,,,,Portfolio Investment Liabilities,,,,,,,,,,,Subtotal,Total
,,,äîéÆÅEìäéëÉtÉ@ÉìÉhéùï™,,,íÜÅ@í∑Å@ä˙Å@ç¬,,,è¨åv,íZÅ@Å@ä˙Å@Å@ç¬,,,çáåv,äîéÆÅEìäéëÉtÉ@ÉìÉhéùï™,,,íÜÅ@í∑Å@ä˙Å@ç¬,,,è¨åv,íZÅ@Å@ä˙Å@Å@ç¬,,,çáåv,ÉlÉbÉg,ÉlÉbÉg
,,,Equity and investment fund shares,,,Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total,Equity and investment fund shares,,,Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total,Net,Net
,,,éÊìæ,èàï™,ÉlÉbÉg,éÊìæ,èàï™,ÉlÉbÉg,ÉlÉbÉg,éÊìæ,èàï™,ÉlÉbÉg,ÉlÉbÉg,éÊìæ,èàï™,ÉlÉbÉg,éÊìæ,èàï™,ÉlÉbÉg,ÉlÉbÉg,éÊìæ,èàï™,ÉlÉbÉg,ÉlÉbÉg,ÅiA-B),(C-D)
,,,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net (A),Acquisition,Disposition,Net,Net (C),Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net (B),Acquisition,Disposition,Net,Net (D),,
,ÇRåé,Mar,"75,669","80,226","-4,557","426,754","455,140","-28,386","-32,943","29,982","25,237","4,745","-28,198","685,328","710,175","-24,847","146,938","168,033","-21,095","-45,941","211,226","247,034","-35,808","-81,749","12,998","53,551"
,ÇSåé,Apr,"75,927","79,313","-3,387","335,237","355,800","-20,563","-23,950","21,689","22,995","-1,306","-25,256","546,338","512,458","33,881","146,335","145,023","1,312","35,193","259,676","253,165","6,511","41,704","-59,143","-66,960"
,ÇTåé,May,"73,123","64,952","8,171","359,263","371,847","-12,584","-4,414","21,577","21,852",-275,"-4,689","578,844","582,527","-3,682","126,033","118,719","7,314","3,632","272,319","238,758","33,561","37,193","-8,046","-41,882"
,ÇUåé,Jun,"81,578","69,718","11,860","348,152","393,022","-44,870","-33,010","25,001","27,271","-2,270","-35,280","607,895","623,623","-15,728","193,249","234,707","-41,459","-57,187","293,844","276,315","17,529","-39,658","24,176","4,378"
,ÇVåé,Jul,"67,068","48,522","18,546","336,086","362,676","-26,590","-8,044","29,142","27,982","1,160","-6,884","519,041","508,283","10,758","144,478","93,897","50,581","61,339","300,165","240,108","60,057","121,396","-69,383","-128,280"
,ÇWåé,Aug,"60,280","76,468","-16,187","364,411","352,337","12,074","-4,113","26,614","28,681","-2,067","-6,180","534,628","541,775","-7,146","147,077","125,158","21,919","14,773","243,535","272,002","-28,467","-13,694","-18,886","7,514"
,ÇXåé,Sep,"69,714","60,202","9,511","383,034","410,810","-27,776","-18,264","50,514","49,153","1,361","-16,904","558,605","588,568","-29,963","153,861","217,753","-63,892","-93,855","284,210","278,783","5,426","-88,428","75,591","71,525"
,10åé,Oct,"76,719","67,967","8,751","357,261","383,267","-26,007","-17,255","51,867","51,676",191,"-17,064","616,220","595,710","20,510","140,766","158,165","-17,400","3,110","308,353","322,878","-14,524","-11,414","-20,366","-5,650"
,11åé,Nov,"70,192","84,098","-13,905","413,425","424,373","-10,948","-24,853","40,942","43,255","-2,312","-27,166","598,624","590,105","8,519","147,112","132,377","14,735","23,254","278,543","277,735",808,"24,062","-48,107","-51,228"
,12åé,Dec,"82,865","64,117","18,748","306,723","321,410","-14,687","4,060","34,899","41,221","-6,322","-2,262","544,546","542,802","1,744","133,855","189,798","-55,943","-54,199","242,250","203,519","38,731","-15,468","58,259","13,206"
2023,ÇPåé,Jan,"63,325","46,646","16,678","367,762","356,582","11,180","27,859","45,598","41,207","4,391","32,250","491,808","489,154","2,654","184,819","227,223","-42,405","-39,751","339,299","368,286","-28,986","-68,737","67,609","100,986"
(óﬂòa5îN),ÇQåé,Feb,"55,834","77,329","-21,495","385,817","344,499","41,318","19,823","36,686","37,980","-1,293","18,530","496,345","498,741","-2,396","147,308","152,093","-4,785","-7,181","327,419","300,287","27,132","19,950","27,004","-1,421"
,ÇRåé,Mar,"73,066","71,115","1,952","446,581","395,927","50,654","52,606","50,172","48,759","1,413","54,019","644,817","680,900","-36,083","222,036","191,686","30,350","-5,733","284,060","287,602","-3,542","-9,275","58,339","63,294"
,ÇSåé,Apr,"59,182","55,614","3,568","344,116","355,671","-11,555","-7,987","30,645","32,678","-2,033","-10,020","544,156","494,396","49,760","152,784","135,869","16,915","66,676","267,869","287,587","-19,718","46,957","-74,663","-56,977"
,ÇTåé,May,"63,032","73,790","-10,758","349,952","319,178","30,774","20,016","48,841","45,811","3,030","23,046","687,017","659,569","27,447","166,815","156,309","10,506","37,953","307,254","311,319","-4,065","33,888","-17,938","-10,842"
,ÇUåé,Jun,"80,372","79,913",459,"346,772","322,827","23,945","24,404","45,145","46,922","-1,777","22,627","798,340","780,311","18,029","192,279","199,747","-7,468","10,561","344,073","307,368","36,705","47,266","13,843","-24,639"
,ÇVåé,Jul,"74,427","94,010","-19,583","329,700","346,125","-16,425","-36,008","43,083","41,204","1,879","-34,129","624,620","615,721","8,899","178,988","193,404","-14,416","-5,516","253,766","300,077","-46,312","-51,828","-30,491","17,699"
,ÇWåé,Aug,"73,860","74,981","-1,121","356,340","338,785","17,555","16,434","41,314","40,930",384,"16,818","675,648","682,926","-7,278","197,257","201,278","-4,021","-11,299","270,854","329,103","-58,249","-69,549","27,734","86,366"
,ÇXåé,Sep,"71,780","60,128","11,652","405,411","371,448","33,963","45,615","40,754","41,450",-697,"44,919","684,659","739,413","-54,754","168,087","188,365","-20,278","-75,032","328,606","302,332","26,274","-48,758","120,647","93,677"
,10åé,Oct,"79,029","71,663","7,366","368,717","356,034","12,683","20,049","28,961","30,424","-1,462","18,586","743,371","716,841","26,531","185,818","203,797","-17,979","8,552","316,511","341,643","-25,132","-16,580","11,497","35,166"
,11åé,Nov,"70,874","75,987","-5,113","405,547","416,525","-10,978","-16,091","33,477","31,255","2,222","-13,869","736,007","726,460","9,547","218,169","201,080","17,088","26,635","274,827","259,684","15,142","41,777","-42,726","-55,646"
,12åé,Dec,"79,770","92,333","-12,563","317,598","304,931","12,667",104,"23,542","21,520","2,022","2,126","653,495","665,763","-12,268","263,567","279,356","-15,788","-28,056","253,876","239,567","14,309","-13,747","28,160","15,873"
2024,ÇPåé,Jan,"77,400","70,064","7,337","405,017","377,894","27,123","34,460","29,187","29,420",-233,"34,226","731,158","702,669","28,489","199,625","183,267","16,359","44,848","294,848","284,453","10,395","55,243","-10,388","-21,017"
(óﬂòa6îN),ÇQåé,Feb,"97,267","94,815","2,452","379,423","369,744","9,679","12,131","37,469","29,016","8,452","20,583","854,870","847,789","7,081","209,987","207,641","2,346","9,427","266,627","241,639","24,988","34,415","2,703","-13,832"
,ÇRåé,Mar,"92,919","106,852","-13,933","432,660","428,624","4,036","-9,897","25,438","24,099","1,340","-8,557","932,648","953,622","-20,974","271,716","274,797","-3,082","-24,055","297,020","273,183","23,838",-218,"14,159","-8,339"
,ÇSåé,Apr,"93,143","90,357","2,786","446,806","458,957","-12,151","-9,365","25,965","25,795",170,"-9,195","899,086","865,820","33,266","227,409","249,692","-22,283","10,984","242,021","291,040","-49,018","-38,035","-20,348","28,840"
,ÇTåé,May,"99,657","105,649","-5,992","409,715","386,734","22,981","16,989","28,943","30,984","-2,041","14,947","908,340","894,596","13,743","221,959","216,295","5,665","19,408","293,201","283,329","9,872","29,280","-2,419","-14,333"
,ÇUåé,Jun,"111,378","121,423","-10,045","397,158","430,660","-33,502","-43,547","35,202","40,950","-5,748","-49,294","723,906","725,557","-1,650","270,876","286,531","-15,654","-17,305","235,056","269,415","-34,360","-51,664","-26,242","2,370"
,ÇVåé,Jul,"120,854","113,612","7,242","466,562","481,419","-14,857","-7,615","28,760","28,930",-170,"-7,786","861,513","864,681","-3,167","233,219","221,430","11,789","8,622","196,055","286,401","-90,346","-81,724","-16,238","73,938"
,ÇWåé,Aug,"117,867","103,732","14,136","508,266","434,897","73,370","87,505","39,221","39,276",-55,"87,451","955,400","964,981","-9,581","247,095","232,177","14,918","5,337","230,680","252,908","-22,227","-16,891","82,169","104,342"
,ÇXåé,Sep,"93,719","93,497",221,"483,745","460,430","23,314","23,536","49,722","51,976","-2,254","21,282","775,164","824,884","-49,721","198,424","189,396","9,028","-40,693","234,526","251,408","-16,882","-57,575","64,229","78,857"
,10åé,Oct,"100,592","124,251","-23,658","463,110","507,991","-44,881","-68,540","40,476","36,924","3,552","-64,988","854,654","827,650","27,004","220,020","207,017","13,003","40,007","224,539","198,613","25,927","65,934","-108,547","-130,921"
,11åé,Nov,"101,945","114,189","-12,244","418,822","418,728",95,"-12,149","33,865","38,288","-4,423","-16,572","812,222","818,069","-5,847","199,671","195,587","4,084","-1,763","239,904","232,417","7,487","5,724","-10,386","-22,296"
,12åé,Dec,"109,266","112,373","-3,107","339,767","353,090","-13,324","-16,430","29,217","28,070","1,147","-15,283","725,815","732,200","-6,384","188,654","198,179","-9,525","-15,909","143,910","182,221","-38,311","-54,221",-521,"38,938"
2025,ÇPåé,Jan,"103,402","87,176","16,226","503,719","501,030","2,689","18,915","38,170","29,649","8,521","27,437","742,570","736,293","6,277","229,330","217,066","12,265","18,542","244,545","204,338","40,207","58,749",374,"-31,312"
(óﬂòa7îN),ÇQåé,Feb,"111,593","115,056","-3,464","472,186","439,157","33,030","29,566","32,844","31,382","1,463","31,029","786,395","811,221","-24,826","253,906","235,838","18,068","-6,758","191,797","207,871","-16,073","-22,832","36,324","53,860"
,ÇRåé,Mar,"129,003","108,963","20,039","497,812","506,840","-9,027","11,012","34,840","33,378","1,462","12,474","873,105","905,678","-32,573","294,201","262,958","31,243","-1,330","205,619","253,251","-47,632","-48,961","12,342","61,436"
,ÇSåé,Apr,"135,085","102,369","32,716","439,543","459,401","-19,858","12,858","39,950","30,886","9,063","21,921","958,498","921,739","36,759","302,514","257,142","45,371","82,130","244,094","208,758","35,336","117,466","-69,272","-95,545"
,ÇTåé,May,"111,032","115,269","-4,237","373,589","333,715","39,874","35,638","29,933","27,929","2,004","37,642","870,560","845,675","24,885","198,003","199,348","-1,345","23,540","221,724","219,793","1,931","25,471","12,098","12,170"
,ÇUåé,Jun,"113,175","133,062","-19,887","394,597","373,389","21,208","1,321","33,839","36,168","-2,329","-1,008","837,081","826,827","10,253","244,575","225,833","18,742","28,996","194,722","206,707","-11,985","17,011","-27,674","-18,019"
,ÇVåé,Jul,"124,779","130,144","-5,364","386,543","348,297","38,245","32,881","32,326","34,292","-1,966","30,915","886,606","863,088","23,518","208,388","218,243","-9,855","13,663","197,773","191,188","6,584","20,247","19,218","10,668"
,ÇWåé,Aug,"111,569","112,437",-868,"372,376","368,569","3,807","2,939","27,225","26,922",303,"3,242","921,044","917,578","3,466","159,250","155,064","4,186","7,652","208,874","197,641","11,232","18,884","-4,713","-15,642"
,ÇXåé,Sep,"125,434","122,759","2,676","424,321","405,154","19,167","21,843","44,035","45,120","-1,086","20,757","931,291","968,595","-37,304","194,574","201,517","-6,943","-44,247","180,672","210,776","-30,104","-74,351","66,090","95,108"
,10åé,Oct,"123,853","142,259","-18,406","381,921","394,330","-12,409","-30,815","36,531","40,253","-3,722","-34,537","1,278,626","1,216,181","62,446","219,541","211,551","7,990","70,435","223,367","168,740","54,627","125,062","-101,251","-159,599"
,11åé,Nov,"112,135","110,988","1,147","330,465","323,276","7,189","8,336","33,417","33,393",24,"8,361","1,083,142","1,073,356","9,786","201,541","182,702","18,839","28,625","159,257","169,608","-10,351","18,274","-20,288","-9,913"
,12åé,Dec,"115,855","119,358","-3,504","299,481","303,223","-3,742","-7,245","38,765","36,779","1,986","-5,259","962,102","966,291","-4,189","257,177","250,790","6,387","2,197","156,268","174,277","-18,009","-15,812","-9,443","10,553"
2026,ÇPåé,Jan,"120,877","114,857","6,020","373,951","367,718","6,233","12,253","36,895","36,993",-99,"12,155","1,114,711","1,086,298","28,413","295,402","245,983","49,418","77,832","212,411","187,002","25,409","103,240","-65,578","-91,086"
(óﬂòa8îN),ÇQåé,Feb,"111,580","105,158","6,421","333,176","367,392","-34,216","-27,794","46,568","43,047","3,521","-24,274","1,368,669","1,334,738","33,931","248,691","224,733","23,958","57,888","192,749","174,541","18,208","76,096","-85,683","-100,369"
,ÇRåé,Mar,"146,007","123,798","22,210","426,126","463,699","-37,574","-15,364","39,759","43,350","-3,591","-18,955","1,510,793","1,584,498","-73,705","292,429","286,450","5,979","-67,726","178,234","237,062","-58,828","-126,554","52,362","107,599"
,ÇSåé,Apr,"135,151","141,515","-6,364","359,468","354,467","5,002","-1,363","33,547","40,741","-7,194","-8,556","1,534,227","1,440,079","94,149","237,817","227,728","10,089","104,238","198,698","211,158","-12,460","91,778","-105,600","-100,334"
,ÇTåé,May,"182,190","209,371","-27,182","342,821","311,960","30,861","3,680","38,087","39,958","-1,871","1,809","1,717,264","1,687,993","29,272","204,760","195,814","8,945","38,217","199,979","207,139","-7,160","31,058","-34,538","-29,249"
,ÇUåé,Jun,"187,480","187,991",-512,"348,202","348,382",-180,-692,"39,698","37,745","1,954","1,262","2,086,949","2,116,860","-29,911","240,770","265,664","-24,894","-54,805","191,678","232,591","-40,914","-95,718","54,113","96,981"
,ÇVåé,Jul,"141,831","140,136","1,695","373,506","369,849","3,657","5,351","51,365","43,111","8,254","13,605","1,902,421","1,889,438","12,983","266,913","280,079","-13,167",-184,"196,767","209,690","-12,923","-13,106","5,535","26,711"
,ÇWåé,Aug,,,,,,,,,,,,,,,,,,,,,,,,
,ÇXåé,Sep,,,,,,,,,,,,,,,,,,,,,,,,
,10åé,Oct,,,,,,,,,,,,,,,,,,,,,,,,
,11åé,Nov,,,,,,,,,,,,,,,,,,,,,,,,
,12åé,Dec,,,,,,,,,,,,,,,,,,,,,,,,
2005îN(1åéÅ`12åéÅj  2005CY,,,"157,808","142,871","14,936","1,203,064","1,044,542","158,522","173,458","84,561","91,303","-6,742","166,716","1,675,176","1,548,934","126,241","873,775","811,451","62,324","188,565","304,477","303,632",845,"189,410","-15,107","-22,694"
2006îN(1åéÅ`12åéÅj  2006CY,,,"179,418","164,387","15,032","1,021,127","969,348","51,779","66,811","94,237","101,852","-7,616","59,195","2,671,452","2,590,472","80,981","1,035,501","970,532","64,969","145,950","468,250","432,617","35,633","181,584","-79,139","-122,388"
2007îN(1åéÅ`12åéÅj  2007CY,,,"259,107","257,529","1,579","1,313,695","1,260,708","52,987","54,565","114,050","117,247","-3,196","51,369","3,371,648","3,330,228","41,419","1,123,120","1,023,179","99,941","141,360","517,495","424,149","93,347","234,707","-86,795","-183,338"
2008îN(1åéÅ`12åéÅj  2008CY,,,"268,421","207,235","61,186","1,548,929","1,496,688","52,240","113,426","94,622","92,330","2,292","115,718","2,640,366","2,714,152","-73,786","895,747","933,021","-37,274","-111,060","1,159,941","1,145,285","14,655","-96,405","224,486","212,123"
2009îN(1åéÅ`12åéÅj  2009CY,,,"213,231","178,372","34,859","1,245,996","1,124,341","121,656","156,514","68,900","59,613","9,287","165,801","1,453,977","1,453,694",283,"504,203","574,104","-69,900","-69,617","1,201,723","1,231,328","-29,604","-99,222","226,132","265,023"
2010îN(1åéÅ`12åéÅj  2010CY,,,"205,441","190,457","14,984","1,571,055","1,351,627","219,428","234,412","60,595","58,655","1,940","236,352","1,736,099","1,717,710","18,389","695,100","688,976","6,125","24,513","1,350,786","1,283,768","67,019","91,532","209,899","144,820"
2011îN(1åéÅ`12åéÅj  2011CY,,,"177,930","173,152","4,779","1,375,085","1,316,065","59,020","63,799","54,544","60,407","-5,863","57,936","1,974,084","1,971,556","2,528","884,363","838,985","45,379","47,906","1,644,188","1,476,792","167,395","215,301","15,893","-157,365"
2012îN(1åéÅ`12åéÅj  2012CY,,,"151,406","171,940","-20,535","1,683,007","1,519,992","163,015","142,481","70,701","71,430",-729,"141,752","1,867,789","1,846,517","21,272","811,683","790,007","21,676","42,948","1,795,098","1,763,681","31,418","74,366","99,533","67,386"
2013îN(1åéÅ`12åéÅj  2013CY,,,"186,116","249,105","-62,989","1,900,022","1,928,051","-28,029","-91,018","107,715","111,717","-4,002","-95,020","3,942,020","3,783,603","158,416","838,677","873,965","-35,288","123,128","1,795,539","1,773,069","22,471","145,599","-214,146","-240,619"
2014îN(1åéÅ`12åéÅj  2014CY,,,"438,705","397,194","41,511","2,918,889","2,909,221","9,668","51,179","118,317","108,451","9,866","61,045","4,115,951","4,089,468","26,483","762,694","676,154","86,540","113,022","2,037,380","2,029,138","8,243","121,265","-61,844","-60,220"
2015îN(1åéÅ`12åéÅj  2015CY,,,"510,260","375,749","134,510","3,526,456","3,408,515","117,941","252,451","166,666","156,677","9,988","262,440","5,231,108","5,228,502","2,606","802,426","727,168","75,258","77,865","2,134,107","2,035,957","98,150","176,014","174,587","86,425"
2016îN(1åéÅ`12åéÅj  2016CY,,,"472,922","411,211","61,710","3,755,544","3,545,995","209,549","271,259","218,683","226,853","-8,170","263,089","4,955,097","5,011,755","-56,658","965,053","921,289","43,764","-12,894","2,108,741","2,116,901","-8,160","-21,055","284,154","284,144"
2017îN(1åéÅ`12åéÅj  2017CY,,,"555,459","455,111","100,348","3,119,717","3,108,500","11,217","111,565","501,486","494,849","6,637","118,202","5,167,744","5,162,228","5,515","803,430","761,290","42,140","47,656","2,082,901","2,044,087","38,814","86,470","63,909","31,732"
2018îN(1åéÅ`12åéÅj  2018CY,,,"614,374","535,634","78,739","3,577,175","3,480,951","96,223","174,963","636,852","631,667","5,185","180,147","5,817,386","5,877,281","-59,896","841,269","817,331","23,938","-35,958","2,332,901","2,247,612","85,289","49,332","210,920","130,816"
2019îN(1åéÅ`12åéÅj  2019CY,,,"556,274","530,080","26,194","5,267,074","5,088,502","178,572","204,766","317,390","323,709","-6,319","198,447","4,776,114","4,779,757","-3,643","1,081,377","981,491","99,886","96,243","2,365,650","2,416,484","-50,834","45,409","108,523","153,038"
2020îN(1åéÅ`12åéÅj  2020CY,,,"754,128","793,722","-39,595","4,922,708","4,715,628","207,081","167,486","245,305","235,099","10,206","177,692","5,712,328","5,805,004","-92,676","1,043,869","1,069,475","-25,607","-118,283","2,971,982","2,755,597","216,385","98,102","285,769","79,590"
2021îN(1åéÅ`12åéÅj  2021CY,,,"772,720","808,230","-35,510","4,861,928","4,835,652","26,276","-9,235","275,467","281,220","-5,753","-14,988","6,267,370","6,252,711","14,659","1,290,942","1,166,715","124,227","138,886","3,109,664","3,095,224","14,440","153,326","-148,121","-168,314"
2022îN(1åéÅ`12åéÅj  2022CY,,,"880,357","844,733","35,625","4,390,873","4,608,291","-217,418","-181,793","376,949","389,643","-12,694","-194,487","6,884,092","6,892,983","-8,891","1,713,749","1,821,620","-107,871","-116,762","3,160,502","3,084,293","76,210","-40,552","-65,031","-153,935"
2023îN(1åéÅ`12åéÅj  2023CY,,,"844,552","873,509","-28,957","4,424,313","4,228,532","195,781","166,824","468,219","460,140","8,079","174,903","7,780,282","7,750,194","30,088","2,277,927","2,330,207","-52,279","-22,191","3,568,414","3,634,856","-66,442","-88,634","189,015","263,536"
2024îN(1åéÅ`12åéÅj  2024CY,,,"1,216,008","1,250,813","-34,805","5,151,050","5,109,168","41,882","7,077","403,465","403,728",-263,"6,814","10,034,777","10,022,517","12,260","2,688,656","2,662,008","26,647","38,908","2,898,387","3,047,026","-148,639","-109,731","-31,830","116,546"
2025îN(1åéÅ`12åéÅj  2025CY,,,"1,416,915","1,399,839","17,075","4,876,554","4,756,381","120,173","137,248","421,875","406,149","15,725","152,974","11,131,021","11,052,522","78,498","2,762,999","2,618,052","144,947","223,445","2,428,713","2,412,949","15,764","239,209","-86,197","-86,235"
2005îN4åéÅ`2006îN3åé  2005FY,,,"168,683","154,500","14,182","1,183,802","1,049,951","133,851","148,034","87,408","91,078","-3,670","144,363","2,073,732","1,940,608","133,124","941,534","891,380","50,154","183,278","307,835","297,024","10,811","194,089","-35,245","-49,726"
2006îN4åéÅ`2007îN3åé  2006FY,,,"193,375","176,711","16,664","1,001,368","939,955","61,413","78,077","93,064","100,225","-7,161","70,916","2,795,130","2,714,280","80,850","1,023,266","923,133","100,132","180,982","474,122","449,026","25,095","206,078","-102,905","-135,162"
2007îN4åéÅ`2008îN3åé  2007FY,,,"270,593","256,985","13,608","1,517,731","1,396,863","120,868","134,476","119,143","123,173","-4,030","130,445","3,330,216","3,356,334","-26,117","1,148,748","1,103,707","45,041","18,924","681,317","581,146","100,170","119,094","115,551","11,351"
2008îN4åéÅ`2009îN3åé  2008FY,,,"256,532","184,709","71,822","1,436,184","1,368,990","67,193","139,016","85,049","76,536","8,514","147,529","2,164,852","2,246,627","-81,775","722,744","758,423","-35,678","-117,453","1,159,001","1,141,533","17,469","-99,985","256,469","247,514"
2009îN4åéÅ`2010îN3åé  2009FY,,,"206,875","194,359","12,516","1,239,820","1,148,587","91,233","103,749","64,143","61,816","2,328","106,077","1,529,953","1,469,430","60,523","527,105","599,864","-72,758","-12,235","1,266,657","1,311,776","-45,119","-57,355","115,984","163,431"
2010îN4åéÅ`2011îN3åé  2010FY,,,"198,395","190,578","7,817","1,561,811","1,325,401","236,411","244,228","63,359","60,948","2,411","246,639","1,961,410","1,935,008","26,402","756,677","720,702","35,976","62,377","1,411,666","1,292,823","118,843","181,220","181,851","65,418"
2011îN4åéÅ`2012îN3åé  2011FY,,,"170,792","172,294","-1,502","1,444,696","1,368,862","75,833","74,331","53,130","58,801","-5,672","68,660","1,848,394","1,859,937","-11,542","903,166","893,063","10,102","-1,440","1,733,492","1,603,510","129,982","128,542","75,771","-59,882"
2012îN4åéÅ`2013îN3åé  2012FY,,,"158,963","206,066","-47,103","1,714,619","1,643,253","71,367","24,264","77,425","81,315","-3,891","20,373","2,181,513","2,136,639","44,874","756,025","729,484","26,541","71,415","1,801,326","1,776,399","24,927","96,342","-47,151","-75,969"
2013îN4åéÅ`2014îN3åé  2013FY,,,"230,885","265,122","-34,237","1,933,955","1,982,516","-48,561","-82,798","108,623","107,649",973,"-81,824","4,191,795","4,096,037","95,758","840,529","865,528","-25,000","70,758","1,844,758","1,811,311","33,447","104,205","-153,556","-186,030"
2014îN4åéÅ`2015îN3åé  2014FY,,,"487,435","390,044","97,391","3,465,367","3,359,572","105,795","203,187","141,431","128,110","13,321","216,508","4,303,906","4,249,719","54,187","796,490","692,707","103,783","157,970","2,049,469","2,008,262","41,206","199,176","45,217","17,332"
2015îN4åéÅ`2016îN3åé  2015FY,,,"494,388","379,441","114,947","3,575,664","3,413,408","162,255","277,202","190,384","184,358","6,026","283,228","5,385,272","5,449,579","-64,308","873,603","805,099","68,505","4,197","2,141,796","2,096,805","44,991","49,187","273,005","234,041"
2016îN4åéÅ`2017îN3åé  2016FY,,,"475,561","439,465","36,097","3,609,791","3,517,900","91,890","127,987","220,769","227,841","-7,072","120,915","4,732,682","4,744,826","-12,144","908,261","864,915","43,346","31,201","2,077,529","2,057,842","19,686","50,888","96,786","70,027"
2017îN4åéÅ`2018îN3åé  2017FY,,,"582,047","479,639","102,408","3,082,153","3,041,861","40,292","142,700","598,035","585,066","12,969","155,669","5,548,792","5,559,758","-10,966","775,237","763,438","11,799",833,"2,103,738","2,084,717","19,020","19,854","141,867","135,815"
2018îN4åéÅ`2019îN3åé  2018FY,,,"589,613","518,927","70,686","3,993,479","3,818,282","175,196","245,882","552,703","557,117","-4,414","241,468","5,443,267","5,512,436","-69,168","944,641","843,327","101,314","32,145","2,374,586","2,297,665","76,921","109,066","213,737","132,402"
2019îN4åéÅ`2020îN3åé  2019FY,,,"620,190","565,386","54,804","5,408,381","5,225,426","182,954","237,758","291,812","294,289","-2,476","235,282","5,156,017","5,172,724","-16,707","1,097,219","1,056,137","41,081","24,374","2,457,642","2,488,022","-30,380","-6,006","213,384","241,288"
2020îN4åéÅ`2021îN3åé  2020FY,,,"761,330","850,179","-88,850","4,892,505","4,759,543","132,962","44,112","267,573","260,151","7,422","51,534","5,744,092","5,772,505","-28,413","1,047,009","1,090,065","-43,056","-71,469","3,159,433","2,937,544","221,889","150,420","115,581","-98,886"
2021îN4åéÅ`2022îN3åé  2021FY,,,"796,445","814,224","-17,779","4,675,669","4,706,681","-31,012","-48,791","269,947","276,464","-6,517","-55,308","6,447,944","6,466,130","-18,185","1,354,263","1,233,026","121,237","103,052","2,936,467","2,974,264","-37,797","65,255","-151,842","-120,562"
2022îN4åéÅ`2023îN3åé  2022FY,,,"849,690","810,448","39,242","4,403,751","4,472,549","-68,798","-29,556","434,703","442,033","-7,330","-36,886","6,737,711","6,754,645","-16,933","1,886,929","1,986,599","-99,671","-116,604","3,433,673","3,319,438","114,235","-2,369","87,048","-34,517"
2023îN4åéÅ`2024îN3åé  2023FY,,,"919,913","950,150","-30,237","4,441,253","4,307,787","133,466","103,230","427,856","414,729","13,126","116,356","8,665,989","8,585,479","80,510","2,405,093","2,424,909","-19,817","60,693","3,476,131","3,477,956","-1,825","58,868","42,537","57,488"
2024îN4åéÅ`2025îN3åé  2024FY,,,"1,292,419","1,290,278","2,141","5,407,668","5,379,932","27,736","29,877","417,226","415,601","1,625","31,502","9,918,170","9,971,628","-53,458","2,784,765","2,712,165","72,600","19,142","2,681,854","2,913,211","-231,357","-212,215","10,735","243,718"
2025îN4åéÅ`2026îN3åé  2025FY,,,"1,451,381","1,432,456","18,924","4,536,089","4,508,163","27,925","46,850","439,241","435,131","4,110","50,960","12,723,123","12,604,865","118,258","2,822,083","2,659,357","162,727","280,985","2,370,144","2,346,094","24,050","305,035","-234,135","-254,075"
,,,,,,,,,,,,,,,,,,,,,,,,,,
ÅiîıçlÅj,á@ïΩê¨26îN1åéÇÊÇËÅAìäéëÉtÉ@ÉìÉhÇ…åWÇÈéÊà¯Ç…Ç¬Ç¢ÇƒÇÕÅAÇªÇÍÇ‹Ç≈íÜí∑ä˙ç¬Ç…ä‹Ç‹ÇÍÇΩå_ñÒå^ìäéëêMëıÅiÉIÅ[ÉvÉìÉGÉìÉhå^ÅjÇ‡ä‹ÇﬂÅAÅuäîéÆÅEìäéëÉtÉ@ÉìÉhéùï™ÅvÇ…åvè„Ç≥ÇÍÇÈÅB,,,,,,,,,,,,,,,,,,,,,,,,,
,áAéléÃå‹ì¸ÇÃÇΩÇﬂÅAçáåvÇ…çáÇÌÇ»Ç¢Ç±Ç∆Ç™Ç†ÇÈÅB,,,,,,,,,,,,,,,,,,,,,,,,,
,áBÉlÉbÉgÇÃÉvÉâÉXÅiÅ{ÅjÇÕéÊìæí¥ÅAÉ}ÉCÉiÉXÅiÅ|ÅjÇÕèàï™í¥Çï\Ç∑ÅB,,,,,,,,,,,,,,,,,,,,,,,,,
   (Note 1),"Transactions related to investment funds will be recorded under theÅ@new items ""Equity and investment fund shares"" starting from January 2014.",,,,,,,,,,,,,,,,,,,,,,,,,
   (Note 2),Totals may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,
   (Note 3),International Transactions in Securities show net aquisition with a plus sign(Å{) and net disposition with a minus sign(Å|).,,,,,,,,,,,,,,,,,,,,,,,,,
